order_id,DateKey,YearMonth,Year,MonthNumber,product_id,supplier_id,supplier_name,warehouse_id,category_name,abc_class,region,country_of_origin,quantity_ordered,unit_cost_gbp,total_cost_gbp,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,lead_time_performance
PO-000771,20250609,2025-06,2025,6,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.42,1386.72,12,ROAD,238.68,False,DELIVERED,On Time
PO-000772,20250712,2025-07,2025,7,PRD-00040,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.45,1393.2,13,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000773,20250815,2025-08,2025,8,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.38,1378.08,16,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000774,20250912,2025-09,2025,9,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,192,6.44,1236.48,10,ROAD,212.16,False,DELIVERED,On Time
PO-000775,20251016,2025-10,2025,10,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,216,6.42,1386.72,16,ROAD,238.68,False,DELIVERED,Slightly Late (<5d)
PO-000776,20251110,2025-11,2025,11,PRD-00040,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,264,6.38,1684.32,10,ROAD,291.72,False,DELIVERED,On Time
PO-000777,20251212,2025-12,2025,12,PRD-00040,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,288,6.33,1823.04,12,ROAD,318.24,False,DELIVERED,On Time
PO-000778,20240105,2024-01,2024,1,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,17.89,858.72,28,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000779,20240208,2024-02,2024,2,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,18.08,867.84,46,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000780,20240307,2024-03,2024,3,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,17.62,845.76,28,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000781,20240402,2024-04,2024,4,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.99,1727.04,22,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000782,20240429,2024-04,2024,4,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.5,1776.0,38,AIR,27.84,True,DELIVERED,Late (>5d)
PO-000783,20240601,2024-06,2024,6,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.76,1704.96,26,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000784,20240630,2024-06,2024,6,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.71,1700.16,38,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000785,20240730,2024-07,2024,7,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.57,1782.72,37,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000786,20240829,2024-08,2024,8,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.96,1724.16,25,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000787,20240929,2024-09,2024,9,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.77,1705.92,20,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000788,20241025,2024-10,2024,10,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.76,1704.96,20,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000789,20241126,2024-11,2024,11,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.75,1704.0,20,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000790,20241228,2024-12,2024,12,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.66,1695.36,28,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000791,20250201,2025-02,2025,2,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,18.57,891.36,30,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000792,20250227,2025-02,2025,2,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,18.26,876.48,43,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000793,20250331,2025-03,2025,3,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,18.45,885.6,20,SEA,13.92,False,DELIVERED,Late (>5d)
PO-000794,20250430,2025-04,2025,4,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.78,1706.88,28,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000795,20250525,2025-05,2025,5,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.15,1742.4,24,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000796,20250622,2025-06,2025,6,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.87,1715.52,28,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000797,20250726,2025-07,2025,7,PRD-00041,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.19,1746.24,20,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000798,20250830,2025-08,2025,8,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.06,1733.76,32,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000799,20251004,2025-10,2025,10,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.78,1706.88,30,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000800,20251108,2025-11,2025,11,PRD-00041,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,17.92,1720.32,27,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000801,20251209,2025-12,2025,12,PRD-00041,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,18.28,1754.88,20,SEA,27.84,False,DELIVERED,Late (>5d)
PO-000802,20240127,2024-01,2024,1,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,48,20.29,973.92,13,ROAD,62.69,False,DELIVERED,Slightly Late (<5d)
PO-000803,20240226,2024-02,2024,2,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,48,19.98,959.04,13,ROAD,62.69,False,DELIVERED,Slightly Late (<5d)
PO-000804,20240401,2024-04,2024,4,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.08,1204.8,10,ROAD,78.36,False,DELIVERED,On Time
PO-000805,20240501,2024-05,2024,5,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.74,1244.4,15,ROAD,78.36,False,DELIVERED,Slightly Late (<5d)
PO-000806,20240530,2024-05,2024,5,PRD-00042,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,60,19.72,1183.2,13,ROAD,78.36,False,DELIVERED,Slightly Late (<5d)
PO-000807,20240625,2024-06,2024,6,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.36,1221.6,11,ROAD,78.36,False,DELIVERED,On Time
PO-000808,20240722,2024-07,2024,7,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,72,20.42,1470.24,13,ROAD,94.03,False,DELIVERED,Slightly Late (<5d)
PO-000809,20240821,2024-08,2024,8,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.22,1213.2,15,ROAD,78.36,False,DELIVERED,Slightly Late (<5d)
PO-000810,20240915,2024-09,2024,9,PRD-00042,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,60,19.76,1185.6,18,ROAD,78.36,False,DELIVERED,Late (>5d)
PO-000811,20241013,2024-10,2024,10,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,72,21.02,1513.44,10,ROAD,94.03,False,DELIVERED,On Time
PO-000812,20241110,2024-11,2024,11,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,84,19.58,1644.72,13,ROAD,109.7,False,DELIVERED,Slightly Late (<5d)
PO-000813,20241210,2024-12,2024,12,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,96,20.57,1974.72,21,ROAD,125.38,False,DELIVERED,Late (>5d)
PO-000814,20250108,2025-01,2025,1,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,48,20.32,975.36,11,ROAD,62.69,False,DELIVERED,On Time
PO-000815,20250203,2025-02,2025,2,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,48,20.62,989.76,10,ROAD,62.69,False,DELIVERED,On Time
PO-000816,20250301,2025-03,2025,3,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.65,1239.0,13,ROAD,78.36,False,DELIVERED,Slightly Late (<5d)
PO-000817,20250327,2025-03,2025,3,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.87,1252.2,18,ROAD,78.36,False,DELIVERED,Late (>5d)
PO-000818,20250426,2025-04,2025,4,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,19.7,1182.0,10,ROAD,78.36,False,DELIVERED,On Time
PO-000819,20250531,2025-05,2025,5,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.23,1213.8,18,ROAD,78.36,False,DELIVERED,Late (>5d)
PO-000820,20250704,2025-07,2025,7,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,72,20.12,1448.64,11,ROAD,94.03,False,DELIVERED,On Time
PO-000821,20250801,2025-08,2025,8,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.29,1217.4,11,ROAD,78.36,False,DELIVERED,On Time
PO-000822,20250901,2025-09,2025,9,PRD-00042,SUP-006,MedTrade SRL,WH-003,Seasonal and Gifting,A,EUROPEAN,Italy,60,20.89,1253.4,13,ROAD,78.36,False,DELIVERED,Slightly Late (<5d)
PO-000823,20251001,2025-10,2025,10,PRD-00042,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,72,20.67,1488.24,13,ROAD,94.03,False,DELIVERED,Slightly Late (<5d)
PO-000824,20251027,2025-10,2025,10,PRD-00042,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,72,20.3,1461.6,12,ROAD,94.03,False,DELIVERED,On Time
PO-000825,20251127,2025-11,2025,11,PRD-00042,SUP-006,MedTrade SRL,WH-002,Seasonal and Gifting,A,EUROPEAN,Italy,84,20.61,1731.24,14,ROAD,109.7,False,DELIVERED,Slightly Late (<5d)
PO-000826,20251229,2025-12,2025,12,PRD-00042,SUP-006,MedTrade SRL,WH-001,Seasonal and Gifting,A,EUROPEAN,Italy,96,20.07,1926.72,12,ROAD,125.38,False,IN_TRANSIT,On Time
PO-000827,20240123,2024-01,2024,1,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,10.0,1000.0,18,AIR,80.6,False,DELIVERED,Late (>5d)
PO-000828,20240224,2024-02,2024,2,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,10.14,1014.0,35,SEA,80.6,True,DELIVERED,Late (>5d)
PO-000829,20240330,2024-03,2024,3,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,9.92,992.0,15,AIR,80.6,False,DELIVERED,Slightly Late (<5d)
PO-000830,20240427,2024-04,2024,4,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,9.74,974.0,28,AIR,80.6,False,DELIVERED,Late (>5d)
PO-000831,20240529,2024-05,2024,5,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,9.7,1940.0,19,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000832,20240701,2024-07,2024,7,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.22,2044.0,21,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000833,20240728,2024-07,2024,7,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.0,2000.0,24,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000834,20240822,2024-08,2024,8,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,9.9,1980.0,19,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000835,20240925,2024-09,2024,9,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.17,2034.0,19,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000836,20241023,2024-10,2024,10,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.25,2050.0,14,AIR,161.2,False,DELIVERED,Slightly Late (<5d)
PO-000837,20241126,2024-11,2024,11,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,9.86,1972.0,18,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000838,20241222,2024-12,2024,12,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.02,2004.0,21,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000839,20250123,2025-01,2025,1,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,10.02,1002.0,35,SEA,80.6,True,DELIVERED,Late (>5d)
PO-000840,20250221,2025-02,2025,2,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,10.09,1009.0,18,AIR,80.6,False,DELIVERED,Late (>5d)
PO-000841,20250322,2025-03,2025,3,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,9.73,973.0,24,AIR,80.6,False,DELIVERED,Late (>5d)
PO-000842,20250426,2025-04,2025,4,PRD-00043,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,100,9.96,996.0,19,AIR,80.6,False,DELIVERED,Late (>5d)
PO-000843,20250524,2025-05,2025,5,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,9.93,1986.0,15,AIR,161.2,False,DELIVERED,Slightly Late (<5d)
PO-000844,20250627,2025-06,2025,6,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.0,2000.0,14,AIR,161.2,False,DELIVERED,Slightly Late (<5d)
PO-000845,20250728,2025-07,2025,7,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.23,2046.0,26,SEA,161.2,True,DELIVERED,Late (>5d)
PO-000846,20250827,2025-08,2025,8,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.13,2026.0,26,SEA,161.2,True,DELIVERED,Late (>5d)
PO-000847,20250923,2025-09,2025,9,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,9.85,1970.0,16,AIR,161.2,False,DELIVERED,Slightly Late (<5d)
PO-000848,20251019,2025-10,2025,10,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.14,2028.0,19,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000849,20251117,2025-11,2025,11,PRD-00043,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.04,2008.0,20,AIR,161.2,False,DELIVERED,Late (>5d)
PO-000850,20251215,2025-12,2025,12,PRD-00043,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,200,10.02,2004.0,21,AIR,161.2,False,IN_TRANSIT,Late (>5d)
PO-000851,20240127,2024-01,2024,1,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.41,1315.68,28,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000852,20240301,2024-03,2024,3,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,28.01,1344.48,26,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000853,20240331,2024-03,2024,3,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,26.75,1284.0,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000854,20240425,2024-04,2024,4,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,26.22,1258.56,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000855,20240529,2024-05,2024,5,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.66,1327.68,32,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000856,20240703,2024-07,2024,7,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,28.02,2017.44,22,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000857,20240805,2024-08,2024,8,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,26.89,1936.08,32,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000858,20240907,2024-09,2024,9,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.64,1326.72,22,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000859,20241011,2024-10,2024,10,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,28.31,2038.32,20,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000860,20241106,2024-11,2024,11,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,27.16,1955.52,22,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000861,20241205,2024-12,2024,12,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,27.1,2601.6,25,SEA,79.58,False,DELIVERED,Late (>5d)
PO-000862,20250107,2025-01,2025,1,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.24,1307.52,21,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000863,20250208,2025-02,2025,2,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,26.92,1292.16,28,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000864,20250311,2025-03,2025,3,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,26.74,1283.52,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000865,20250415,2025-04,2025,4,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.17,1304.16,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000866,20250514,2025-05,2025,5,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,27.21,1306.08,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000867,20250616,2025-06,2025,6,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,27.16,1955.52,32,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000868,20250711,2025-07,2025,7,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,27.86,2005.92,25,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000869,20250814,2025-08,2025,8,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,26.54,1910.88,21,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000870,20250908,2025-09,2025,9,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,48,26.81,1286.88,24,SEA,39.79,False,DELIVERED,Late (>5d)
PO-000871,20251012,2025-10,2025,10,PRD-00044,SUP-004,IndiaManufact Pvt,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,28.0,2016.0,34,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000872,20251108,2025-11,2025,11,PRD-00044,SUP-004,IndiaManufact Pvt,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,India,72,28.18,2028.96,26,SEA,59.69,False,DELIVERED,Late (>5d)
PO-000873,20251212,2025-12,2025,12,PRD-00044,SUP-004,IndiaManufact Pvt,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,India,96,26.91,2583.36,20,SEA,79.58,False,IN_TRANSIT,Late (>5d)
PO-000874,20240118,2024-01,2024,1,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,54,18.32,989.28,38,SEA,51.3,True,DELIVERED,Late (>5d)
PO-000875,20240216,2024-02,2024,2,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,60,18.02,1081.2,17,AIR,57.0,False,DELIVERED,Slightly Late (<5d)
PO-000876,20240312,2024-03,2024,3,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,66,18.39,1213.74,19,AIR,62.7,False,DELIVERED,Late (>5d)
PO-000877,20240412,2024-04,2024,4,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,17.92,1290.24,14,AIR,68.4,False,DELIVERED,Slightly Late (<5d)
PO-000878,20240510,2024-05,2024,5,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,17.9,1288.8,26,AIR,68.4,False,DELIVERED,Late (>5d)
PO-000879,20240605,2024-06,2024,6,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,17.63,1375.14,19,AIR,74.1,False,DELIVERED,Late (>5d)
PO-000880,20240702,2024-07,2024,7,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,17.56,1369.68,14,AIR,74.1,False,DELIVERED,Slightly Late (<5d)
PO-000881,20240806,2024-08,2024,8,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,17.95,1400.1,18,AIR,74.1,False,DELIVERED,Late (>5d)
PO-000882,20240910,2024-09,2024,9,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,17.67,1272.24,14,AIR,68.4,False,DELIVERED,Slightly Late (<5d)
PO-000883,20241010,2024-10,2024,10,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,18.42,1436.76,17,AIR,74.1,False,DELIVERED,Slightly Late (<5d)
PO-000884,20241106,2024-11,2024,11,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,96,18.37,1763.52,20,AIR,91.2,False,DELIVERED,Late (>5d)
PO-000885,20241211,2024-12,2024,12,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,108,18.3,1976.4,30,AIR,102.6,False,DELIVERED,Late (>5d)
PO-000886,20250115,2025-01,2025,1,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,54,18.21,983.34,24,AIR,51.3,False,DELIVERED,Late (>5d)
PO-000887,20250210,2025-02,2025,2,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,60,17.87,1072.2,26,AIR,57.0,False,DELIVERED,Late (>5d)
PO-000888,20250314,2025-03,2025,3,PRD-00045,SUP-007,USBrands Inc,WH-003,Seasonal and Gifting,A,INTERCONTINENTAL,United States,66,17.75,1171.5,23,AIR,62.7,False,DELIVERED,Late (>5d)
PO-000889,20250412,2025-04,2025,4,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,17.55,1263.6,21,AIR,68.4,False,DELIVERED,Late (>5d)
PO-000890,20250509,2025-05,2025,5,PRD-00045,SUP-007,USBrands Inc,WH-001,Seasonal and Gifting,A,INTERCONTINENTAL,United States,72,18.4,1324.8,14,AIR,68.4,False,DELIVERED,Slightly Late (<5d)
PO-000891,20250611,2025-06,2025,6,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,18.37,1432.86,26,AIR,74.1,False,DELIVERED,Late (>5d)
PO-000892,20250707,2025-07,2025,7,PRD-00045,SUP-007,USBrands Inc,WH-002,Seasonal and Gifting,A,INTERCONTINENTAL,United States,78,18.58,1449.24,20,AIR,74.1,False,DELIVERED,Late (>5d)
