order_id,product_id,supplier_id,warehouse_id,quantity_ordered,unit_cost_gbp,total_cost_gbp,order_date,expected_delivery_date,actual_delivery_date,lead_time_days,transport_mode,weight_kg_total,is_urgent_order,order_status,supplier_name,country_of_origin,region,product_name,category_code,abc_class,unit_price_gbp,gross_margin_pct,origin_country,distance_km,emission_factor,weight_tonnes,carbon_kg_co2e,carbon_tonnes_co2e,carbon_per_unit_kg,reporting_period,scope_category,report_standard,defra_source,air_emission_factor,carbon_if_air_kg_co2e,carbon_saved_vs_air_kg
PO-000518,PRD-00027,SUP-003,WH-002,156,10.64,1659.84,2025-06-03,2025-06-23,2025-06-24,20,SEA,46.02,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.046020000000000005,14.3582,0.014358,0.09204,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,540.2288,525.8706
PO-000519,PRD-00027,SUP-003,WH-002,156,11.07,1726.92,2025-06-29,2025-07-17,2025-07-18,18,SEA,46.02,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.046020000000000005,14.3582,0.014358,0.09204,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,540.2288,525.8706
PO-000520,PRD-00027,SUP-003,WH-003,156,11.27,1758.12,2025-07-29,2025-08-17,2025-08-17,19,SEA,46.02,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.046020000000000005,14.3582,0.014358,0.09204,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,540.2288,525.8706
PO-000521,PRD-00027,SUP-003,WH-001,144,11.41,1643.04,2025-09-02,2025-10-01,2025-09-30,29,SEA,42.48,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.04248,13.2538,0.013254,0.09204,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,498.6727,485.4189
PO-000522,PRD-00027,SUP-003,WH-003,156,10.94,1706.64,2025-10-07,2025-10-31,2025-11-01,24,SEA,46.02,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.046020000000000005,14.3582,0.014358,0.09204,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,540.2288,525.8706
PO-000523,PRD-00027,SUP-003,WH-001,192,11.28,2165.76,2025-11-01,2025-11-24,2025-11-27,23,SEA,56.64,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.05664,17.6717,0.017672,0.09204,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,664.897,647.2253
PO-000524,PRD-00027,SUP-003,WH-003,216,11.38,2458.08,2025-12-06,2025-12-28,2025-12-31,22,SEA,63.72,False,DELIVERED,AsiaSource Co,China,INTERCONTINENTAL,Cotton Buds 200-Pack,PCA,A,18.57,40.0,China,19500.0,0.016,0.06372,19.8806,0.019881,0.09204,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,748.0091,728.1285
PO-000525,PRD-00028,SUP-005,WH-002,192,7.89,1514.88,2024-01-20,2024-01-30,2024-01-29,10,ROAD,354.82,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.35481999999999997,49.6748,0.049675,0.258723,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,299.0423,249.3675
PO-000526,PRD-00028,SUP-005,WH-001,192,7.6,1459.2,2024-02-23,2024-03-03,2024-03-03,9,ROAD,354.82,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.35481999999999997,49.6748,0.049675,0.258723,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,299.0423,249.3675
PO-000527,PRD-00028,SUP-005,WH-003,240,7.64,1833.6,2024-03-23,2024-04-02,2024-04-04,10,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000528,PRD-00028,SUP-005,WH-003,240,7.78,1867.2,2024-04-20,2024-04-29,2024-05-01,9,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000529,PRD-00028,SUP-005,WH-002,240,7.73,1855.2,2024-05-24,2024-06-02,2024-06-05,9,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000530,PRD-00028,SUP-005,WH-002,288,8.02,2309.76,2024-06-19,2024-06-27,2024-06-28,8,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000531,PRD-00028,SUP-005,WH-002,288,7.72,2223.36,2024-07-16,2024-07-27,2024-07-28,11,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000532,PRD-00028,SUP-005,WH-003,288,8.21,2364.48,2024-08-18,2024-09-04,2024-09-07,17,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000533,PRD-00028,SUP-005,WH-002,240,7.98,1915.2,2024-09-12,2024-09-25,2024-09-28,13,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2024-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000534,PRD-00028,SUP-005,WH-002,288,8.0,2304.0,2024-10-13,2024-10-24,2024-10-24,11,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000535,PRD-00028,SUP-005,WH-002,336,7.87,2644.32,2024-11-09,2024-11-17,2024-11-18,8,ROAD,620.93,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.62093,86.9302,0.08693,0.258721,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,523.3198,436.3896
PO-000536,PRD-00028,SUP-005,WH-003,384,7.75,2976.0,2024-12-05,2024-12-15,2024-12-17,10,ROAD,709.63,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.70963,99.3482,0.099348,0.258719,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,598.0762,498.728
PO-000537,PRD-00028,SUP-005,WH-002,192,7.78,1493.76,2025-01-02,2025-01-13,2025-01-14,11,ROAD,354.82,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.35481999999999997,49.6748,0.049675,0.258723,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,299.0423,249.3675
PO-000538,PRD-00028,SUP-005,WH-002,192,7.73,1484.16,2025-01-28,2025-02-05,2025-02-07,8,ROAD,354.82,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.35481999999999997,49.6748,0.049675,0.258723,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,299.0423,249.3675
PO-000539,PRD-00028,SUP-005,WH-001,192,7.53,1445.76,2025-02-22,2025-03-03,2025-03-04,9,ROAD,354.82,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.35481999999999997,49.6748,0.049675,0.258723,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,299.0423,249.3675
PO-000540,PRD-00028,SUP-005,WH-003,240,7.54,1809.6,2025-03-25,2025-04-03,2025-04-06,9,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000541,PRD-00028,SUP-005,WH-003,240,7.83,1879.2,2025-04-29,2025-05-08,2025-05-09,9,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000542,PRD-00028,SUP-005,WH-003,240,7.73,1855.2,2025-05-27,2025-06-04,2025-06-06,8,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000543,PRD-00028,SUP-005,WH-003,288,7.86,2263.68,2025-06-22,2025-06-30,2025-06-30,8,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000544,PRD-00028,SUP-005,WH-002,288,7.65,2203.2,2025-07-17,2025-07-28,2025-07-30,11,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000545,PRD-00028,SUP-005,WH-003,288,7.88,2269.44,2025-08-18,2025-08-28,2025-08-31,10,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000546,PRD-00028,SUP-005,WH-001,240,7.83,1879.2,2025-09-22,2025-09-30,2025-10-03,8,ROAD,443.52,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.44351999999999997,62.0928,0.062093,0.25872,2025-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,373.7987,311.7059
PO-000547,PRD-00028,SUP-005,WH-001,288,7.95,2289.6,2025-10-25,2025-11-09,2025-11-10,15,ROAD,532.22,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.53222,74.5108,0.074511,0.258718,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,448.555,374.0442
PO-000548,PRD-00028,SUP-005,WH-001,336,7.59,2550.24,2025-11-27,2025-12-07,2025-12-06,10,ROAD,620.93,False,DELIVERED,NordicSupply AS,Sweden,EUROPEAN,Premium Ground Coffee 250g,FBV,A,10.48,26.1,Sweden,1400.0,0.1,0.62093,86.9302,0.08693,0.258721,2025-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,523.3198,436.3896
PO-000549,PRD-00029,SUP-002,WH-003,192,3.66,702.72,2024-01-21,2024-01-30,2024-02-01,9,ROAD,118.66,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.11866,13.0526,0.013053,0.067982,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,78.5767,65.5241
PO-000550,PRD-00029,SUP-002,WH-001,240,3.71,890.4,2024-03-26,2024-04-05,2024-04-05,10,ROAD,148.32,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.14831999999999998,16.3152,0.016315,0.06798,2024-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,98.2175,81.9023
PO-000551,PRD-00029,SUP-002,WH-003,264,3.88,1024.32,2024-05-24,2024-05-31,2024-06-03,7,ROAD,163.15,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.16315000000000002,17.9465,0.017946,0.067979,2024-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,108.0379,90.0914
PO-000552,PRD-00029,SUP-002,WH-001,288,3.67,1056.96,2024-07-23,2024-08-01,2024-08-03,9,ROAD,177.98,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.17798,19.5778,0.019578,0.067978,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,117.8584,98.2806
PO-000553,PRD-00029,SUP-002,WH-002,264,3.7,976.8,2024-09-24,2024-10-01,2024-10-03,7,ROAD,163.15,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.16315000000000002,17.9465,0.017946,0.067979,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,108.0379,90.0914
PO-000554,PRD-00029,SUP-002,WH-002,360,3.64,1310.4,2024-11-24,2024-12-02,2024-12-01,8,ROAD,222.48,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.22247999999999998,24.4728,0.024473,0.06798,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,147.3263,122.8535
PO-000555,PRD-00029,SUP-002,WH-003,192,3.66,702.72,2025-01-20,2025-01-27,2025-01-28,7,ROAD,118.66,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.11866,13.0526,0.013053,0.067982,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,78.5767,65.5241
PO-000556,PRD-00029,SUP-002,WH-001,240,3.81,914.4,2025-03-22,2025-03-31,2025-03-30,9,ROAD,148.32,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.14831999999999998,16.3152,0.016315,0.06798,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,98.2175,81.9023
PO-000557,PRD-00029,SUP-002,WH-001,264,3.74,987.36,2025-05-18,2025-05-26,2025-05-25,8,ROAD,163.15,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.16315000000000002,17.9465,0.017946,0.067979,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,108.0379,90.0914
PO-000558,PRD-00029,SUP-002,WH-002,288,3.52,1013.76,2025-07-20,2025-07-31,2025-08-03,11,ROAD,177.98,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.17798,19.5778,0.019578,0.067978,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,117.8584,98.2806
PO-000559,PRD-00029,SUP-002,WH-003,264,3.62,955.68,2025-09-15,2025-09-22,2025-09-23,7,ROAD,163.15,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.16315000000000002,17.9465,0.017946,0.067979,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,108.0379,90.0914
PO-000560,PRD-00029,SUP-002,WH-003,360,3.6,1296.0,2025-11-09,2025-11-19,2025-11-20,10,ROAD,222.48,False,DELIVERED,EuroFast GmbH,Germany,EUROPEAN,English Breakfast Tea 80-Pack,FBV,C,4.48,17.5,Germany,1100.0,0.1,0.22247999999999998,24.4728,0.024473,0.06798,2025-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,147.3263,122.8535
PO-000561,PRD-00030,SUP-001,WH-003,192,7.45,1430.4,2024-01-25,2024-01-28,2024-01-30,3,ROAD,70.66,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.07066,1.7665,0.001766,0.009201,2024-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,10.6343,8.8678
PO-000562,PRD-00030,SUP-001,WH-003,216,7.24,1563.84,2024-02-20,2024-02-23,2024-02-25,3,ROAD,79.49,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.07948999999999999,1.9872,0.001987,0.0092,2024-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.9632,9.976
PO-000563,PRD-00030,SUP-001,WH-003,240,7.15,1716.0,2024-03-24,2024-03-27,2024-03-28,3,ROAD,88.32,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.08832,2.208,0.002208,0.0092,2024-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,13.2922,11.0842
PO-000564,PRD-00030,SUP-001,WH-003,264,7.45,1966.8,2024-04-27,2024-05-01,2024-05-03,4,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
PO-000565,PRD-00030,SUP-001,WH-003,264,7.04,1858.56,2024-05-23,2024-05-28,2024-05-30,5,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2024-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
PO-000566,PRD-00030,SUP-001,WH-002,288,7.49,2157.12,2024-06-27,2024-07-01,2024-07-03,4,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2024-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000567,PRD-00030,SUP-001,WH-002,288,7.34,2113.92,2024-07-28,2024-08-01,2024-08-02,4,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000568,PRD-00030,SUP-001,WH-003,288,7.22,2079.36,2024-08-26,2024-08-29,2024-08-29,3,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2024-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000569,PRD-00030,SUP-001,WH-002,264,7.59,2003.76,2024-09-30,2024-10-03,2024-10-05,3,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
PO-000570,PRD-00030,SUP-001,WH-003,288,7.47,2151.36,2024-10-25,2024-10-28,2024-10-30,3,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2024-10,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000571,PRD-00030,SUP-001,WH-001,360,7.37,2653.2,2024-11-24,2024-11-27,2024-11-29,3,ROAD,132.48,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.13248,3.312,0.003312,0.0092,2024-11,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,19.9382,16.6262
PO-000572,PRD-00030,SUP-001,WH-002,408,7.08,2888.64,2024-12-23,2024-12-27,2024-12-30,4,ROAD,150.14,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.15014,3.7535,0.003754,0.0092,2024-12,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,22.5961,18.8426
PO-000573,PRD-00030,SUP-001,WH-003,192,7.2,1382.4,2025-01-18,2025-01-23,2025-01-24,5,ROAD,70.66,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.07066,1.7665,0.001766,0.009201,2025-01,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,10.6343,8.8678
PO-000574,PRD-00030,SUP-001,WH-001,216,7.26,1568.16,2025-02-15,2025-02-18,2025-02-19,3,ROAD,79.49,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.07948999999999999,1.9872,0.001987,0.0092,2025-02,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,11.9632,9.976
PO-000575,PRD-00030,SUP-001,WH-003,240,7.26,1742.4,2025-03-15,2025-03-18,2025-03-17,3,ROAD,88.32,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.08832,2.208,0.002208,0.0092,2025-03,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,13.2922,11.0842
PO-000576,PRD-00030,SUP-001,WH-003,264,7.28,1921.92,2025-04-10,2025-04-15,2025-04-15,5,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2025-04,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
PO-000577,PRD-00030,SUP-001,WH-002,264,7.53,1987.92,2025-05-05,2025-05-08,2025-05-09,3,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2025-05,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
PO-000578,PRD-00030,SUP-001,WH-001,288,7.18,2067.84,2025-06-04,2025-06-10,2025-06-13,6,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2025-06,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000579,PRD-00030,SUP-001,WH-003,288,7.37,2122.56,2025-07-06,2025-07-09,2025-07-11,3,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2025-07,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000580,PRD-00030,SUP-001,WH-002,288,7.32,2108.16,2025-08-05,2025-08-08,2025-08-09,3,ROAD,105.98,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.10598,2.6495,0.00265,0.0092,2025-08,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,15.95,13.3005
PO-000581,PRD-00030,SUP-001,WH-002,264,7.52,1985.28,2025-09-08,2025-09-11,2025-09-10,3,ROAD,97.15,False,DELIVERED,BritGoods Ltd,United Kingdom,DOMESTIC,Instant Hot Chocolate 400g,FBV,A,10.13,27.8,United Kingdom,250.0,0.1,0.09715,2.4288,0.002429,0.0092,2025-09,4,UK SRS 2026,DEFRA GHG Conversion Factors 2025,0.602,14.6211,12.1923
